1782, 1889.71, 1988
1762, 1895.73, 2036
1786, 1885.62, 1998
1728, 1894.58, 2016
1748, 1881.2, 1978
1778, 1884.48, 2040
1726, 1899.48, 2006
1778, 1890.26, 2026
1764, 1881.46, 2020
1728, 1883.34, 2018
1792, 1909.14, 2018
1754, 1890.64, 2008
1770, 1885.11, 1960
1768, 1892.27, 1992
1732, 1891.86, 1992
1750, 1871.93, 1996
1792, 1879.18, 1994
1756, 1898.99, 2016
1790, 1892.9, 2004
1766, 1882.02, 2020
1772, 1900.49, 1992
1728, 1877.26, 2028
1774, 1895.43, 1996
1754, 1890.13, 2010
1746, 1895.11, 1980
1788, 1873.82, 2044
1766, 1898.43, 1992
1772, 1885.72, 2004
1782, 1865.36, 2014
1776, 1886.92, 1968
1784, 1883.59, 1990
1702, 1871.2, 1998
1784, 1884.68, 1968
1736, 1893.82, 2008
1742, 1892.11, 2014
1748, 1892.01, 1978
1740, 1861.78, 1968
1752, 1874.86, 2010
1794, 1884.11, 1992
1788, 1906.46, 2020
1794, 1883.53, 2008
1758, 1893.88, 1990
1762, 1879.74, 1992
1748, 1876.86, 1976
1746, 1880.53, 2008
1754, 1872.94, 2020
1760, 1886.49, 2026
1730, 1873.11, 2024
1784, 1891.09, 2016
1770, 1897.36, 1990
1730, 1869.91, 1962
1730, 1892.41, 1986
1772, 1879.01, 1980
1750, 1876.59, 1988
1758, 1889.9, 2002
1744, 1884.07, 1984
1762, 1897.16, 2000
1770, 1890.94, 2044
1796, 1900.74, 1992
1772, 1888.87, 1978
1766, 1885.52, 2002
1758, 1889.24, 1986
1762, 1874.26, 2034
1740, 1867.87, 1994
1774, 1909.45, 1986
1736, 1881.92, 2036
1726, 1883.64, 2044
1736, 1871.53, 1972
1756, 1892.64, 1990
1790, 1904.23, 1988
1786, 1883.07, 2014
1774, 1896.05, 2000
1764, 1898.14, 2010
1762, 1903.22, 2034
1728, 1867.5, 2060
1776, 1904.7, 2056
1762, 1905.77, 2008
1734, 1879.07, 2032
1748, 1886.94, 1972
1790, 1881.49, 2042
1790, 1876.87, 2030
1730, 1888.25, 2012
1762, 1883.35, 1980
1748, 1881, 1972
1758, 1893.46, 1996
1790, 1878.33, 2024
1746, 1888.86, 2000
1762, 1871.09, 2006
1752, 1884.34, 2012
1750, 1875.76, 1982
1784, 1897.7, 2006
1792, 1888.97, 2006
1788, 1894.46, 2042
1774, 1889.37, 2030
1782, 1887.41, 2006
1762, 1893.08, 2014
1760, 1889.43, 2000
1738, 1898.58, 2012
1764, 1890.93, 2010
1786, 1896.69, 2032
