1758, 1855.84, 1982
1758, 1887.16, 1916
1818, 1894.66, 1966
1870, 1906, 1918
1916, 1916.3, 1926
1902, 1902, 1902
1810, 1901.08, 1902
1798, 1807.94, 1934
1934, 1934, 1934
1874, 1927.4, 1928
1850, 1862.04, 1924
1900, 1900, 1900
1914, 1914, 1914
1884, 1884.68, 1938
1834, 1834, 1834
1964, 1964, 1964
1880, 1880, 1880
1880, 1929, 1930
1890, 1980.42, 1988
1872, 1919.12, 1936
1826, 1834.06, 1926
1870, 1870, 1870
1870, 1973.88, 1976
1810, 1890.94, 1920
1898, 1902.16, 1914
1928, 1928, 1928
1888, 1888, 1888
1894, 1894, 1894
1976, 1976, 1976
1884, 1884.46, 1918
1904, 1904, 1904
1856, 1856, 1856
1834, 1923.64, 1926
1826, 1877.02, 2018
1818, 1868.04, 1902
1862, 1878.32, 1886
1886, 1919.32, 1920
1860, 1918.58, 1936
1808, 1848.66, 1952
1842, 1898.88, 1914
1810, 1821.68, 1956
1810, 1896.32, 1898
1842, 1864.38, 1918
1852, 1885.28, 1898
1828, 1845.84, 1926
1906, 1945.3, 1946
1858, 1864.8, 1928
1832, 1832, 1832
1878, 1878, 1878
1878, 1889.96, 1898
1816, 1819.42, 1854
1816, 1958.3, 1960
1814, 1822, 1854
1834, 1834, 1834
1780, 1780.66, 1834
1840, 1840, 1840
1930, 1930, 1930
1812, 1816.46, 1930
1784, 1786.88, 1898
1836, 1987.76, 1990
1866, 1866.68, 1920
1866, 1930.8, 1932
1856, 1864.08, 1920
1930, 1930, 1930
1930, 1983.12, 1984
1874, 1881.04, 1938
1892, 1892, 1892
1894, 1894, 1894
1890, 1912.38, 1972
1846, 1849.52, 1890
1868, 1868, 1868
1848, 1848, 1848
1816, 1920.2, 1922
1826, 1923.68, 1946
1874, 1885.04, 1944
1826, 1849.58, 1850
1846, 1851.88, 1960
1832, 1832, 1832
1886, 1886, 1886
1820, 1822.84, 1906
1820, 1990.52, 1994
1786, 1868.68, 1994
1836, 1925.04, 1940
1830, 1857.86, 1920
1830, 1873.16, 1894
1754, 1771.2, 1884
1822, 1822, 1822
1882, 1882, 1882
1848, 1848.96, 1904
1934, 1934, 1934
1812, 1812, 1812
1860, 1860, 1860
1860, 1895.54, 1896
1830, 1879.64, 1940
1948, 1954.2, 1958
1912, 1912.38, 1950
1928, 1928, 1928
1904, 1904, 1904
1860, 1860, 1860
1860, 1985.72, 1988
