1766, 1821.16, 1904
1766, 1883.9, 1916
1736, 1861.04, 1908
1792, 1882.42, 1900
1818, 1878.78, 1972
1926, 1942.64, 1952
1874, 1890.2, 1926
1836, 1861.2, 1864
1820, 1857.16, 1908
1802, 1839.42, 1840
1792, 1817.84, 1956
1792, 1874.76, 1878
1792, 1867, 1884
1772, 1805.12, 1918
1806, 1887.18, 1888
1778, 1837.52, 1842
1820, 1838.06, 1862
1820, 1896.44, 1898
1820, 1975, 1994
1808, 1835.04, 1908
1808, 1940.46, 1950
1808, 1887.08, 1950
1770, 1827.06, 1892
1780, 1892.44, 1908
1802, 1889.94, 1918
1794, 1872.6, 1912
1794, 1899.84, 1902
1794, 1856.6, 1868
1784, 1836, 1848
1820, 1889.08, 1908
1774, 1822.72, 1908
1774, 1835.64, 1854
1774, 1919.26, 1942
1774, 1816.78, 1834
1790, 1812.02, 1870
1790, 1850.76, 1852
1790, 1883.64, 1900
1788, 1870.9, 1984
1790, 1885.24, 1904
1790, 1918.54, 1936
1748, 1852.58, 1932
1730, 1754.72, 1838
1884, 1884, 1884
1892, 1892, 1892
1996, 1996, 1996
1906, 1906, 1906
1892, 1892, 1892
1932, 1932, 1932
1838, 1838, 1838
1850, 1850, 1850
1932, 1932, 1932
1848, 1848, 1848
1848, 1910.84, 1912
1848, 1905.92, 1916
1840, 1875.06, 1902
1816, 1863.48, 1878
1856, 1893.34, 1894
1856, 1876, 1956
1856, 1866.9, 1868
1866, 1923.34, 1928
1862, 1902.44, 1928
1862, 1879.38, 1942
1724, 1756.58, 1948
1826, 1826, 1826
1992, 1992, 1992
1962, 1962, 1962
1792, 1792, 1792
1804, 1804, 1804
1804, 1811.84, 1812
1804, 1911.4, 1936
1804, 1851.36, 1866
1804, 1870.04, 1888
1848, 1860.72, 1888
1848, 1875.32, 1876
1832, 1858.56, 1876
1858, 1891.62, 1936
1922, 1928.72, 1930
1846, 1846, 1846
1838, 1882.66, 1896
1808, 1812.4, 1896
1778, 1888.06, 1890
1808, 1829.3, 1912
1846, 1854.06, 1896
1888, 1897.94, 1902
1862, 1863.2, 1902
1930, 1930, 1930
1926, 1926, 1926
1926, 1935.88, 1936
1910, 1913.6, 1934
1848, 1848, 1848
1862, 1862, 1862
1860, 1860, 1860
1962, 1962, 1962
1980, 1980, 1980
1856, 1858.48, 1980
1856, 1940.28, 1942
1806, 1817.96, 1856
1806, 1866.86, 1868
1802, 1904.84, 1930
1834, 1863.16, 1930
