1784, 1879.88, 2000
1766, 1891.68, 1992
1750, 1886.54, 1958
1748, 1886.36, 1992
1778, 1864.1, 1978
1734, 1874.06, 1970
1810, 1857.56, 1964
1744, 1877.9, 1928
1806, 1881.72, 1998
1776, 1872.8, 2024
1772, 1859.46, 1990
1784, 1867.44, 1994
1818, 1869.88, 1962
1796, 1862.86, 2004
1748, 1905.8, 1958
1752, 1867.96, 1968
1788, 1895.52, 2002
1806, 1878.56, 2016
1770, 1903.46, 1974
1792, 1903.84, 1976
1780, 1885.02, 2032
1798, 1873.2, 1950
1720, 1912.18, 1994
1720, 1876.94, 1976
1766, 1886.92, 2008
1752, 1868.84, 2002
1808, 1892.96, 2000
1764, 1862.9, 2022
1770, 1921.68, 2008
1712, 1897.98, 2004
1700, 1868.68, 2016
1764, 1881.74, 2004
1782, 1896.12, 1994
1790, 1923.04, 2010
1774, 1890.68, 2002
1784, 1880.4, 2004
1754, 1873.84, 1980
1786, 1878.06, 1996
1792, 1925.64, 1990
1760, 1897.16, 1996
1806, 1883.6, 1964
1782, 1889.76, 2000
1730, 1881.82, 2016
1806, 1892.64, 1974
1742, 1872.26, 1964
1798, 1895.74, 2026
1758, 1902.64, 1996
1816, 1880.3, 1974
1772, 1895.12, 2000
1792, 1887.84, 2022
1776, 1872.44, 2010
1720, 1909.28, 2012
1788, 1885.52, 1962
1722, 1892.3, 1990
1792, 1894.24, 2012
1790, 1880.6, 2030
1768, 1906.8, 1998
1764, 1879.48, 1978
1750, 1877.66, 2004
1786, 1895.02, 2000
1774, 1901.42, 1960
1780, 1895.28, 1972
1754, 1888.98, 1960
1742, 1890.6, 2020
1766, 1846.74, 1980
1732, 1905.06, 1980
1712, 1884.26, 2006
1780, 1884.64, 1948
1774, 1893.78, 1980
1812, 1884.58, 1998
1730, 1868.84, 1984
1742, 1906.54, 2008
1780, 1887.58, 2014
1760, 1906.28, 2008
1776, 1877.46, 1974
1790, 1873.2, 1998
1726, 1875.04, 1962
1792, 1880.36, 1958
1792, 1870.9, 1962
1794, 1898.08, 1968
1788, 1894.84, 1998
1788, 1881.44, 2028
1762, 1881.52, 2012
1724, 1895, 2018
1784, 1875.84, 1986
1768, 1899.56, 1966
1764, 1889.64, 1988
1772, 1900.34, 2012
1772, 1879.72, 1994
1790, 1910.48, 2052
1774, 1892.54, 1994
1790, 1892.44, 1996
1786, 1872.56, 1970
1752, 1878.86, 1960
1754, 1899.66, 1962
1816, 1891.34, 1976
1786, 1879.72, 2012
1766, 1893.66, 1964
1774, 1879.12, 1968
1700, 1886.3, 1992
