1760, 1884.76, 2020
1756, 1887.08, 2008
1768, 1882.04, 2012
1758, 1889.04, 2020
1780, 1888.64, 2014
1726, 1883.94, 2024
1762, 1878.78, 1994
1736, 1886.26, 2020
1738, 1889.03, 2032
1744, 1892.32, 2020
1760, 1892.85, 2030
1750, 1895.95, 2022
1774, 1884.9, 2016
1732, 1888.56, 2004
1786, 1897.8, 1992
1746, 1889.4, 1998
1750, 1892.62, 2016
1774, 1879.67, 2000
1762, 1891.92, 2012
1756, 1895.49, 2044
1728, 1896.36, 2018
1768, 1894.66, 2018
1748, 1888.31, 2000
1778, 1893.45, 2026
1748, 1882.62, 1984
1740, 1890.34, 2042
1740, 1889.34, 2032
1778, 1889.69, 2030
1744, 1895.32, 2010
1772, 1889.63, 2044
1772, 1887.62, 2008
1760, 1878.88, 2006
1794, 1886.86, 1982
1758, 1895.33, 2036
1772, 1882.45, 2010
1770, 1887.85, 2040
1776, 1886.79, 2014
1756, 1891.11, 2030
1782, 1892.76, 2006
1748, 1886.06, 2026
1744, 1890.96, 2026
1748, 1888.95, 2036
1768, 1892.13, 2010
1726, 1877.83, 2002
1754, 1882.57, 2016
1764, 1886.11, 2044
1752, 1891.12, 2026
1740, 1895.23, 2030
1752, 1888.21, 1998
1788, 1892.9, 2018
1772, 1882.21, 2034
1790, 1891.02, 2012
1764, 1890.56, 2006
1752, 1888.59, 2018
1782, 1888.53, 2016
1736, 1887.43, 2018
1752, 1883.72, 2030
1718, 1884.49, 2008
1742, 1893.4, 2034
1752, 1889.57, 2000
1768, 1893.45, 2008
1774, 1888.65, 2002
1764, 1881.64, 1998
1778, 1887.44, 2030
1742, 1876.36, 2008
1762, 1879.64, 2022
1756, 1895.45, 2012
1766, 1896.67, 2012
1768, 1889.47, 2008
1774, 1889.65, 2050
1758, 1889.82, 2002
1780, 1888.1, 2022
1754, 1884.91, 2030
1766, 1892.34, 2020
1774, 1891.69, 2026
1776, 1884.12, 1992
1776, 1894.65, 2018
1738, 1885.47, 2046
1780, 1892.21, 2048
1766, 1885.13, 2014
1760, 1892.51, 2030
1732, 1882.62, 2028
1768, 1882.05, 2006
1768, 1896.89, 2046
1776, 1888.92, 2022
1748, 1892.13, 2014
1752, 1886.14, 2028
1764, 1899.36, 2006
1746, 1890.78, 1994
1754, 1879.54, 1996
1766, 1889.15, 2038
1770, 1895.27, 2022
1744, 1888.21, 2040
1728, 1898.68, 2020
1738, 1881.26, 2002
1742, 1890.69, 2024
1782, 1893.11, 2028
1762, 1888.24, 2016
1760, 1884.91, 2022
1750, 1884.13, 2040
