1754, 1833.97, 1980
1772, 1840.78, 1930
1774, 1866.91, 1930
1812, 1835.56, 1944
1800, 1870.87, 1944
1790, 1835.11, 1962
1834, 1923.84, 1938
1828, 1896.05, 1938
1812, 1896.79, 1964
1842, 1901.31, 1964
1814, 1869, 1966
1806, 1831.03, 1966
1900, 1902.48, 1966
1876, 1954.19, 1984
1876, 1921.1, 1966
1876, 1896.32, 1960
1850, 1853.49, 1916
1872, 1932.35, 1936
1846, 1852.02, 1956
1830, 1847.85, 1956
1858, 1894.1, 1896
1850, 1896.17, 1964
1756, 1836.5, 1964
1760, 1829.93, 1834
1850, 1885.69, 1936
1898, 1899.52, 1936
1898, 1900.16, 1936
1898, 1944.92, 1952
1810, 1864.01, 1978
1810, 1885.36, 1898
1738, 1856.08, 1932
1738, 1894.32, 1932
1812, 1901, 1994
1874, 1895.57, 1978
1858, 1861.27, 1978
1896, 1896.19, 1934
1896, 1896, 1896
1870, 1870.52, 1896
1800, 1801.4, 1870
1800, 1879.2, 1880
1800, 1972.98, 1986
1796, 1816.14, 1906
1802, 1860.53, 1910
1774, 1899.97, 1934
1816, 1883.4, 1934
1792, 1867.44, 1904
1860, 1891.78, 1902
1830, 1881.1, 1934
1838, 1859.5, 1934
1822, 1917.2, 1946
1816, 1908.4, 1946
1816, 1864.43, 1938
1854, 1858.35, 1920
1844, 1861.37, 1862
1840, 1846.27, 1862
1766, 1836.38, 1892
1816, 1844.47, 1846
1824, 1885.83, 1916
1796, 1850.2, 1916
1846, 1890.53, 1910
1846, 1911.93, 1932
1874, 1882.16, 1946
1882, 1886.01, 1936
1854, 1856.47, 1936
1840, 1840.46, 1904
1840, 1914.62, 1916
1840, 1905.51, 1918
1836, 1881.07, 1990
1840, 1931.86, 1990
1854, 1931.72, 1974
1808, 1890.2, 1960
1858, 1898.31, 1962
1870, 1922.65, 1978
1876, 1981.19, 1986
1856, 1901.04, 1986
1872, 1899.44, 1924
1808, 1835.55, 1928
1822, 1867.32, 1886
1806, 1854.52, 1868
1850, 1870.98, 1940
1820, 1843.08, 1948
1820, 1862.37, 1948
1788, 1790.88, 1876
1880, 1880, 1880
1850, 1850.3, 1880
1778, 1779.44, 1850
1778, 1823.08, 1824
1740, 1845.41, 1960
1784, 1921.47, 1974
1792, 1838.8, 1970
1800, 1833.51, 1930
1778, 1787.06, 1892
1778, 1798.25, 1884
1778, 1974.41, 1996
1798, 1830.87, 1996
1820, 1933.18, 1940
1822, 1902.84, 1992
1864, 1921.84, 1936
1882, 1889.99, 1930
1852, 1875.82, 1882
